98,29,1,50,"游戏玩具","{cmspath}/yuer/yxwj","游戏玩具是开发幼儿智力的好帮手，包括幼儿玩具和亲子互动游戏。妈妈网提醒，最好的亲子教育，莫过于和宝宝一起玩丰富多彩的亲子游戏了，1-3岁宝宝的亲子游戏有很多，如积木排火车、配对、学跑、数手指，等等。","游戏玩具,亲子互动游戏,幼儿玩具,0-3岁亲子游戏","亲子互动游戏，幼儿玩具，0-3岁亲子游戏",598
99,29,1,50,"入园入托","{cmspath}/yuer/rutuo","幼儿入园入托指送幼儿入托儿所委托育养。妈妈网提醒，在送幼儿入托儿所前，家长应该做一些准备，如了解幼儿入托体检项目、幼儿园入园申请等幼儿入园须知事项，帮助幼儿顺利入托入园。","幼儿入园入托,幼儿入园须知,幼儿入托体检项目,幼儿园入园申请","幼儿园入园须知，幼儿入托体检项目，幼儿园入园申请",599
100,29,1,50,"营养饮食","{cmspath}/yuer/yyysh","幼儿要有健康、强壮的体魄需要一份健康的幼儿营养食谱。妈妈网提醒，家长应重视幼儿饮食，合理安排幼儿营养菜谱和幼儿营养早餐，满足宝宝日常生活的营养需求，以达到营养平衡。","幼儿营养食谱,幼儿饮食,幼儿营养菜谱,幼儿营养早餐","幼儿饮食，幼儿营养菜谱，幼儿营养早餐",600
101,30,1,50,"成长发育","{cmspath}/xueqian/chzhfy","宝宝的成长发育是每个家长都关心的问题。妈妈网提醒，宝宝生长发育标准只是一个参考，家长们可根据宝宝生长的一般规律进行粗略的估计。儿童发育指标主要包括体重、身长、头围、胸围，等等。","宝宝成长过程,宝宝成长发育指标,宝宝发育标准,儿童生长发育标准","宝宝成长发育指标，宝宝发育标准，儿童生长发育标准",601
102,30,1,50,"保健护理","{cmspath}/xueqian/bjhl","儿童保健护理必须细心、科学、合理。妈妈网提醒，一个称职的家长必须懂得儿童保健知识，家长需要学习的儿童保健护理知识有很多，包括儿童鼻子和耳朵的护理、眼睛的护理，等等。","儿童保健护理,儿童保健知识,宝宝护理,宝宝保健","儿童保健知识，宝宝护理，宝宝保健",602
103,30,1,50,"安全防护","{cmspath}/xueqian/anquan","教会孩子安全防护，才是避免孩子被伤害的最有效办法。妈妈网提醒，为了保证孩子的身心健康和安全，使孩子顺利成长，做为家长应积极配合幼儿园对儿童进行安全教育。","儿童安全防护,儿童安全教育,儿童安全知识,儿童安全常识","儿童安全知识，儿童安全常识，儿童安全防护",603
104,30,1,50,"疫苗接种","{cmspath}/xueqian/yimiao","儿童疫苗接种是保护宝宝远离传染性疾病的最好方式。常见的儿童接种疫苗包括百白破疫苗、脊灰疫苗、流脑疫苗、乙脑减毒疫苗等等。妈妈网提醒，监护人应根据宝宝疫苗接种时间表，及时带儿童参加疫苗接种。","儿童疫苗接种,宝宝疫苗接种时间表,儿童接种疫苗,儿童疫苗接种攻略","宝宝疫苗接种时间表，儿童接种疫苗，儿童疫苗接种攻略",604
105,30,1,50,"疾病与用药","{cmspath}/xueqian/jibing","儿童用药应慎重选择，不可滥用，必须在医师或药师指导下使用。妈妈网提醒，家长们应做好儿童疾病预防工作，发现孩子有症状出现应及时就医，切勿自行用药延误病情。","儿童疾病与用药,儿童常见疾病,儿童用药,儿童疾病预防","儿童常见疾病，儿童用药，儿童疾病预防",605
106,30,1,50,"行为心理性格","{cmspath}/xueqian/xlxg","儿童时期是培养儿童行为心理性格的黄金时期。妈妈网提醒，父母的教养态度和教育方法直接地影响孩子的行为习惯、心理健康和性格培养，父母一定要注意在日常生活中用正常的心理原则来养育孩子。","儿童行为心理性格,儿童行为习惯,儿童心理健康,儿童性格培养","儿童行为习惯，儿童心理教育，儿童性格培养",606
107,30,1,50,"家庭教育","{cmspath}/xueqian/jtjy","家庭教育是对孩子的一生影响最深的一种教育，因此正确的家庭教育方法显得十分重要。妈妈网提醒，无论是学前儿童家庭教育、还是小学生家庭教育，家长都必须重视起来，培养孩子良好的道德品质和行为习惯，教会孩子如何做人。","学前儿童家庭教育,小学生家庭教育,幼儿家庭教育,家庭教育方法","小学生家庭教育，幼儿家庭教育，家庭教育方法",607
108,30,1,50,"学校教育","{cmspath}/xueqian/xxjy","学校教育是个人一生中所受教育最重要的组成部分。儿童学校教育主要是为小学阶段的教育作好准备。妈妈网提醒，家长一定要与学校教育保持一致和统一，自觉地做好孩子的教育工作。","儿童学校教育,宝宝学校教育,儿童教育方法,宝宝教育","宝宝学校教育，儿童教育方法，宝宝教育",608
109,30,1,50,"能力培养","{cmspath}/xueqian/nlpy","儿童能力培养对儿童的成长有重要意义。妈妈网提醒，儿童的能力培养要从小抓起，包括儿童情商培养、儿童动手能力、儿童学习能力等方面。家长要用科学的方法提升孩子的情商、动手能力和学习能力。","儿童能力培养,儿童情商培养,儿童动手能力,儿童学习能力","儿童情商培养，儿童动手能力，儿童学习能力",609
110,30,1,50,"才艺培养","{cmspath}/xueqian/cypy","儿童才艺培养应该从小抓起，儿童才艺表演包括唱歌、小提琴、绘画、舞蹈等方面。妈妈网提醒，才艺培养是有一定的阶段性的，在最适合的年龄给予宝宝最好的培养，可以获得事半功倍的效果。","儿童才艺培养,儿童才艺表演,少儿才艺培养,儿童才艺展示","儿童才艺表演，少儿才艺培养，儿童才艺展示",610
111,30,1,50,"游戏玩具","{cmspath}/xueqian/yxwj","有趣的游戏玩具，是让孩子在游戏玩具之中学习的好开端。妈妈网提醒，除了让孩子在玩具中学习，亲子游戏也是必不可少的，亲子游戏的方式有很多，比如像一块搭积木、猜谜语、玩过家家等。","儿童游戏玩具,学前儿童游戏,亲子互动游戏,儿童玩具","学前儿童游戏，亲子互动游戏，儿童玩具",611
112,0,0,50,"菜谱大全","{cmspath}/caipu","菜谱大全频道提供各种精选菜谱和食谱家常菜做法，以及粤菜、浙菜、湘菜等菜系，家常菜、私家菜、凉菜等菜品，健康食谱、美容食谱、减肥食谱等美食食谱。","菜谱,食谱,家常菜谱,美食菜谱,最新菜谱,家常菜谱,家常菜做法,家常菜谱做法大全","菜谱大全精选菜谱,美食菜谱,家常菜谱做法,家常菜谱做法大全",612
113,0,0,50,"育儿标签","/z/","","","",613
114,3,1,50,"孕期注意事项","{cmspath}/huaiyun/shixiang","孕期注意事项频道给您介绍孕期饮食注意事项,孕期前三月注意事项,孕妇孕期注意事项,孕期应注意什么,孕期的注意事项,孕期同房注意事项,孕期性生活注意事项,孕期注意,怀孕一般做几次b超,孕期饮食注意。","孕期注意事项,孕期前三月注意事项,孕期应注意什么,孕期性生活注意事项","孕期前三月注意事项,孕期应注意什么,孕期性生活注意事项",614
115,0,0,50,"亲子宝典","{cmspath}/baodian","PCbaby亲子宝典频道，提供全面的生活百科和疾病百科资讯。PCbaby亲子网，让新手爸爸妈妈学会育儿！","亲子宝典,育儿宝典,怀孕宝典,育儿百科,怀孕百科","育儿宝典,怀孕宝典,育儿百科,怀孕百科",615
116,115,115,50,"怀孕百科","{cmspath}/baodian/huaiyun","","","",616
117,115,115,50,"育儿百科","{cmspath}/baodian/yuer","","","",617
118,115,115,50,"营养美食百科","{cmspath}/baodian/meishi","","","",618
119,115,115,50,"早教百科","{cmspath}/baodian/zaojiao","","","",619
120,115,115,50,"保健百科","{cmspath}/baodian/baojian","","","",620
121,115,115,50,"生活用品百科","{cmspath}/baodian/shenghuo","","","",621
122,0,0,50,"焦点关注","{cmspath}/jdgz","","","",622
123,2,1,50,"避孕流产","{cmspath}/beiyun/bylc","避孕方法包括什么是避孕？避孕方法有哪些？如何选择最佳的避孕方式？避孕常见的误区？避孕失败我们如何选择无痛人流时间，以及人工流产后注意事项都有哪些？","避孕方法,人工流产,人工流产后注意事项,无痛人流时间","避孕方法|人工流产|人工流产后注意事项|无痛人流时间",623
124,3,1,50,"孕期心理","{cmspath}/huaiyun/xinli","","","",624
125,5,1,50,"产后抑郁症","{cmspath}/yuezi/chyy","","","",625
126,0,0,50,"宝宝起名","{cmspath}/qiming","关注宝宝起名,宝宝起名大全,免费起名,周易起名,起名软件,兔年宝宝起名大全等热点话题。如果你也关注宝宝起名,宝宝起名大全,免费起名,周易起名,起名软件,兔年宝宝起名大全，请关注起名频道。","宝宝取名,宝宝起名大全,免费起名,周易起名,八字起名,男孩名字大全,女孩名字大全,小名乳名大全,好听的英文名","好听的男孩,女孩,宝宝英文名,小名,乳名,周易,八字起名",626
127,126,126,50,"生肖宝宝取名","{cmspath}/qiming/shengxiao","宝宝取名大全,宝宝取名,宝宝取名大全,宝宝取名,宝宝取名禁忌","宝宝取名大全,宝宝取名,宝宝取名大全,宝宝取名,宝宝取名禁忌","宝宝取名大全_宝宝取名_宝宝取名大全_宝宝取名_宝宝取名禁忌",627
128,126,126,50,"宝宝起名大全","{cmspath}/qiming/daquan","宝宝起名大全栏目主要关注男宝宝起名大全,蛇宝宝起名大全,马年宝宝起名大全,2013宝宝起名大全,宝宝取名大全,婴儿起名大全,龙年宝宝起名大全等热点话题。如果你也关注男宝宝起名大全,蛇宝宝起名大全,马年宝宝起名大全,2013宝宝起名大全,宝宝取名大全,婴儿起名大全,龙年宝宝起名大全，请关注宝宝起名大全","男宝宝起名大全,蛇宝宝起名大全,马年宝宝起名大全,2013宝宝起名大全,宝宝取名大全","男宝宝起名大全,蛇宝宝起名大全,马年宝宝起名大全,2013宝宝起名大全,宝宝取名大全,婴儿起名大全,龙年宝宝起名大全",628
129,126,126,50,"免费起名","{cmspath}/qiming/mianfei","免费起名栏目主要关注免费起名测名,周易免费起名,免费起名打分,宝宝免费起名,婴儿免费起名,免费起名网,免费起名软件等热点话题。如果你也关注免费起名测名,周易免费起名,免费起名打分,宝宝免费起名,婴儿免费起名,免费起名网,免费起名软件，请关注免费起名栏目。","免费起名测名,周易免费起名,免费起名打分,宝宝免费起名,婴儿免费起名","免费起名测名,周易免费起名,免费起名打分,宝宝免费起名,婴儿免费起名,免费起名网,免费起名软件",629
130,126,126,50,"周易起名","{cmspath}/qiming/zhouyi","周易起名栏目主要关注周易免费起名,周易取名,周易起名打分,周易起名测名,周易起名大全,周易起名软件,周易起名网等热点话题。如果你也关注周易免费起名,周易取名,周易起名打分,周易起名测名,周易起名大全,周易起名软件,周易起名网，请关注周易起名栏目。","周易免费起名,周易取名,周易起名打分,周易起名测名,周易起名大全","周易免费起名_周易取名_周易起名打分_周易起名测名_周易起名大全_周易起名软件_周易起名网",630
131,126,126,50,"八字起名","{cmspath}/qiming/bazi","八字起名栏目主要关注生辰八字起名,免费生辰八字起名,免费八字起名,测八字起名,八字起名打分,宝宝生辰八字起名,五行八字起名,时辰八字起名等热点话题。如果你也关注生辰八字起名,免费生辰八字起名,免费八字起名,测八字起名,八字起名打分,宝宝生辰八字起名,五行八字起名,时辰八字起名，请关注八字起名栏目。","生辰八字起名,免费生辰八字起名,免费八字起名,测八字起名,八字起名打分","生辰八字起名_免费生辰八字起名_免费八字起名_测八字起名_八字起名打分_宝宝生辰八字起名_五行八字起名_时辰八字起名",631
132,126,126,50,"男孩名字大全","{cmspath}/qiming/boy","男孩名字大全栏目主要关注好听的男孩名字大全,男孩名字大全2013,起名字大全男孩,取名字大全男孩,男孩子姓名大全,王姓男孩名字大全等热点话题。如果你也关注好听的男孩名字大全,男孩名字大全2013,起名字大全男孩,取名字大全男孩,男孩子姓名大全,王姓男孩名字大全，请关注男孩名字大全栏目。","好听的男孩名字大全,男孩名字大全2013,起名字大全男孩,取名字大全男孩,男孩子姓名大全","好听的男孩名字大全_男孩名字大全2013_起名字大全男孩_取名字大全男孩_男孩子姓名大全_王姓男孩名字大全",632
133,126,126,50,"女孩名字大全","{cmspath}/qiming/girl","女孩名字大全栏目主要关注兔年女孩名字大全,王姓女孩名字大全,2011女孩名字大全,男孩女孩名字大全,好听的女孩名字大全,孩子英文名字大全等热点话题。如果你也关注兔年女孩名字大全,王姓女孩名字大全,2011女孩名字大全,男孩女孩名字大全,好听的女孩名字大全,孩子英文名字大全，请关注女孩名字大全栏目。","兔年女孩名字大全,王姓女孩名字大全,2011女孩名字大全,男孩女孩名字大全,好听的女孩名字大全","兔年女孩名字大全_王姓女孩名字大全_2011女孩名字大全_男孩女孩名字大全_好听的女孩名字大全_孩子英文名字大全",633
134,126,126,50,"小名乳名大全","{cmspath}/qiming/xiaoming","周易起名栏目主要关注小名大全,宝宝小名大全,女孩小名大全,乳名大全,宝宝乳名大全,女孩乳名大全,蛇宝宝小名大全,男宝宝小名大全等热点话题。如果你也关注小名大全,宝宝小名大全,女孩小名大全,乳名大全,宝宝乳名大全,女孩乳名大全,蛇宝宝小名大全,男宝宝小名大全，请关注周易起名栏目。","小名大全,宝宝小名大全,女孩小名大全,乳名大全,宝宝乳名大全","小名大全_宝宝小名大全_女孩小名大全_乳名大全_宝宝乳名大全_女孩乳名大全_蛇宝宝小名大全_男宝宝小名大全",634
135,126,126,50,"好听的英文名","{cmspath}/qiming/ename","好听的英文名栏目主要关注好听的英文名字,好听的英文名字女,好听的英文名字男,最好听的英文名字,好听的女英文名等热点话题。如果你也关注好听的英文名字,好听的英文名字女,好听的英文名字男,最好听的英文名字,好听的女英文名，请关注好听的英文名栏目。","好听的英文名字,好听的英文名字女,好听的英文名字男,最好听的英文名字,好听的女英文名","好听的英文名字_好听的英文名字女_好听的英文名字男_最好听的英文名字_好听的女英文名",635
136,127,126,50,"马宝宝取名","{cmspath}/qiming/shengxiao/ma","马宝宝取名栏目主要关注2014马宝宝取名大全,2014年马宝宝取名,马宝宝取名大全,2014王姓马宝宝取名,给马宝宝取名,马宝宝取名禁忌,马宝宝起名等热点话题。如果你也关注2014马宝宝取名大全,2014年马宝宝取名,马宝宝取名大全,2014王姓马宝宝取名,给马宝宝取名,马宝宝取名禁忌,马宝宝起名，","2014马宝宝取名大全,2014年马宝宝取名,马宝宝取名大全,2014王姓马宝宝取名,给马宝宝取名","2014马宝宝取名大全_2014年马宝宝取名_马宝宝取名大全_2014王姓马宝宝取名_给马宝宝取名_马宝宝取名禁忌_马宝宝起名",636
137,29,1,50,"早教知识","{cmspath}/yuer/zaojiao","","","",637
138,29,1,50,"宝宝体检","{cmspath}/yuer/tijian","","","",638
139,29,1,50,"儿科疾病","{cmspath}/yuer/jibing","","","",639
140,139,1,50,"新生儿疾病","{cmspath}/yuer/jibing/xinshenger","","","",640
141,139,1,50,"小儿内科","{cmspath}/yuer/jibing/neike","","","",641
142,139,1,50,"小儿外科","{cmspath}/yuer/jibing/waike","","","",642
143,139,1,50,"小儿妇科","{cmspath}/yuer/jibing/fuke","","","",643
144,139,1,50,"小儿传染病","{cmspath}/yuer/jibing/chuanranbing","","","",644
145,139,1,50,"小儿皮肤病","{cmspath}/yuer/jibing/pifuke","","","",645
146,139,1,50,"五官科","{cmspath}/yuer/jibing/wuguanke","","","",646
147,139,1,50,"小儿中医","{cmspath}/yuer/jibing/zhongyi","","","",647
148,139,1,50,"小儿心理","{cmspath}/yuer/jibing/xinli","","","",648
149,139,1,50,"危急重症与急救","{cmspath}/yuer/jibing/jijiu","","","",649
150,0,0,50,"童话故事寓言","{cmspath}/tonghua","【童话故事大全】为您提供精彩丰富的儿童故事,包括安徒生童话,格林童话,成语故事,伊索寓言,睡前故事等中外著名童话故事,更多精彩童话寓言故事尽在童话故事大全。","童话故事大全,儿童故事,安徒生童话大全,寓言故事大全,童话故事,寓言故事","童话故事大全_儿童故事_安徒生童话大全_寓言故事大全",650
151,0,0,50,"十万个为什么","{cmspath}/weishenme","","","",651
152,150,150,50,"童话故事","{cmspath}/tonghua/tonghua","","","",652
231,151,151,50,"健康的生活","{cmspath}/weishenme/jiankangdeshenghuo","","","",731
230,151,151,50,"中外历史","{cmspath}/weishenme/zhongwailishi","","","",730
229,151,151,50,"体育与国家","{cmspath}/weishenme/tiyoyuguojia","","","",729
228,151,151,50,"奇妙的人体","{cmspath}/weishenme/jimiaoderenti","","","",728
226,150,150,50,"机智与幽默","{cmspath}/tonghua/jizhiyuyoumo","","","",726
225,150,150,50,"幽默故事","{cmspath}/tonghua/youmogushi","","","",725
224,150,150,50,"儿童小说","{cmspath}/tonghua/ertongxiaoshui","","","",724
223,150,150,50,"战争故事","{cmspath}/tonghua/zhanzhenggushi","","","",723
221,150,150,50,"愚蠢故事","{cmspath}/tonghua/yuchungushi","","","",721
222,150,150,50,"讽刺故事","{cmspath}/tonghua/fengcigushi","","","",722
220,150,150,50,"妖魔故事","{cmspath}/tonghua/yaomogushi","","","",720
219,150,150,50,"智慧故事","{cmspath}/tonghua/zhihuigushi","","","",719
218,150,150,50,"神仙故事","{cmspath}/tonghua/shenxiangushi","","","",718
217,150,150,50,"爱情故事","{cmspath}/tonghua/aiqinggushi","","","",717
216,150,150,50,"希腊神话","{cmspath}/tonghua/xilashenhua","","","",716
215,150,150,50,"国王故事","{cmspath}/tonghua/guowanggushi","","","",715
214,150,150,50,"风景故事","{cmspath}/tonghua/fengjinggushi","","","",714
227,151,151,50,"文化与艺术","{cmspath}/weishenme/wenhuayuyishu","","","",727
212,150,150,50,"王子故事","{cmspath}/tonghua/wangzigushi","","","",712
213,150,150,50,"安徒生童话","{cmspath}/tonghua/antushengtonghua","","","",713
210,150,150,50,"郑渊洁童话","{cmspath}/tonghua/zhengyuanjietonghua","","","",710
209,150,150,50,"善恶故事","{cmspath}/tonghua/shanegushi","","","",709
208,150,150,50,"公主故事","{cmspath}/tonghua/gongzhugushi","","","",708
207,150,150,50,"兄弟故事","{cmspath}/tonghua/xiongdigushi","","","",707
206,150,150,50,"一千零一夜","{cmspath}/tonghua/yiqianlingyiye","","","",706
205,150,150,50,"惊险故事","{cmspath}/tonghua/jingxiangushi","","","",705
204,150,150,50,"格林童话","{cmspath}/tonghua/gelintonghua","","","",704
203,150,150,50,"宝物故事","{cmspath}/tonghua/baowugushi","","","",703
202,150,150,50,"动物故事","{cmspath}/tonghua/dongwugushi","","","",702
200,150,150,50,"勇士故事","{cmspath}/tonghua/yongshigushi","","","",700
201,150,150,50,"成语故事","{cmspath}/tonghua/chengyugushi","","","",701
199,150,150,50,"帝王故事","{cmspath}/tonghua/diwanggushi","","","",699
198,150,150,50,"寓言故事","{cmspath}/tonghua/yuyangushi","","","",698
197,150,150,50,"奇遇故事","{cmspath}/tonghua/jiyugushi","","","",697
196,150,150,50,"传奇故事","{cmspath}/tonghua/chuanjigushi","","","",696
195,150,150,50,"民间故事","{cmspath}/tonghua/minjiangushi","","","",695
194,150,150,50,"益智故事","{cmspath}/tonghua/yizhigushi","","","",694
193,150,150,50,"爱国故事","{cmspath}/tonghua/aiguogushi","","","",693
192,150,150,50,"鬼怪故事","{cmspath}/tonghua/guiguaigushi","","","",692
190,150,150,50,"睡前故事","{cmspath}/tonghua/shuiqiangushi","","","",690
191,150,150,50,"名人趣事","{cmspath}/tonghua/mingrenqushi","","","",691
232,151,151,50,"军事知识","{cmspath}/weishenme/junshizhishi","","","",732
233,151,151,50,"身边的常识","{cmspath}/weishenme/shenbiandechangshi","","","",733
234,151,151,50,"科学知识","{cmspath}/weishenme/kexuezhishi","","","",734
235,151,151,50,"可爱的动物","{cmspath}/weishenme/keaidedongwu","","","",735
236,151,151,50,"天文地理","{cmspath}/weishenme/tianwendeli","","","",736
237,151,151,50,"有趣的植物","{cmspath}/weishenme/youqudezhiwu","","","",737
238,151,151,50,"动物植物","{cmspath}/weishenme/dongwuzhiwu","","","",738
239,151,151,50,"美丽的地球","{cmspath}/weishenme/meilidedeqiu","","","",739
240,151,151,50,"学科新知","{cmspath}/weishenme/xuekexinzhi","","","",740
241,151,151,50,"神秘的宇宙","{cmspath}/weishenme/shenbideyuzhou","","","",741
242,151,151,50,"神奇的科技","{cmspath}/weishenme/shenjidekeji","","","",742
243,151,151,50,"军事与交通","{cmspath}/weishenme/junshiyujiaotong","","","",743
244,151,151,50,"数理化之谜","{cmspath}/weishenme/shulihuazhimei","","","",744
245,3,1,50,"孕期性生活","{cmspath}/huaiyun/aiai","","","",745
246,5,1,50,"坐月子","{cmspath}/yuezi/zuoyuezi","","","",746
247,29,1,50,"幼儿期用品","{cmspath}/yuer/yongpin","","","",747
248,30,1,50,"学龄前喂养","{cmspath}/xueqian/weiyang","","","",748
249,30,1,50,"学龄前用品","{cmspath}/xueqian/yongpin","","","",749
250,0,0,50,"励志一生","{cmspath}/lizhi","励志一生网站为网友倾心奉献励志名言大全，名人名言大全，励志电影排行榜，励志歌曲排行，经典语录，经典语句等励志资料大全。励志，从此开始。","励志名言,名人名言,励志电影,励志歌曲,经典语录,经典语句","励志名言名人名言大全_励志电影歌曲排行_经典语录语句",750
251,250,250,50,"励志名言","{cmspath}/lizhi/lizhimingyan","本栏目倾心奉献最好的励志名言资料，查找励志名言大全，励志名言名句大全，励志名言警句大全，励志格言大全，从这里开始。","励志名言,励志名言大全,励志名言名句大全,励志格言","励志名言名句大全_励志名言警句_励志格言大全",751
252,250,250,50,"人生感悟","{cmspath}/lizhi/renshengganwu","傲帝育儿网倾心奉献最好的人生感悟资料，查找人生感悟,感悟人生,从这里开始。","人生感悟,感悟人生","感悟人生",752
253,250,250,50,"成功励志","{cmspath}/lizhi/chenggonglizhi","傲帝育儿网倾心奉献最好的成功励志资料，查找成功励志，成功励志大全，从这里开始。","成功励志,成功励志大全","成功励志大全",753
254,250,250,50,"励志电影","{cmspath}/lizhi/lizhidianying","傲帝育儿网倾心奉献最好的励志电影资料，查找励志电影,青春励志电影,励志电影排行榜,从这里开始。","励志电影,青春励志电影,励志电影排行榜","青春励志电影_励志电影排行榜",754
255,250,250,50,"伤感","{cmspath}/lizhi/shanggan","傲帝育儿网倾心奉献最好的伤感资料，查找伤感日志,伤感说说,伤感网名,伤感文字,从这里开始。","伤感,伤感日志,伤感说说,伤感网名,伤感文字","伤感说说_伤感网名_伤感文字",755
256,250,250,50,"高三励志","{cmspath}/lizhi/gaosanlizhi","傲帝育儿网倾心奉献最好的高三励志资料，查找高三励志，高三励志大全，从这里开始。","高三励志,高三励志大全","高三励志大全",756
257,250,250,50,"励志歌曲","{cmspath}/lizhi/lizhigequ","傲帝育儿网倾心奉献最好的励志歌曲资料，查找励志歌曲，励志歌曲大全，从这里开始。","励志歌曲,励志歌曲大全","励志歌曲大全",757
258,250,250,50,"经典台词","{cmspath}/lizhi/jingdiantaici","傲帝育儿网倾心奉献最好的经典台词资料，查找经典台词，经典台词大全，经典电影台词，相声台词，小品台词从这里开始。","经典台词,经典台词大全,经典电影台词,相声台词,小品台词","经典台词大全_经典电影台词_相声台词_小品台词",758
259,250,250,50,"青春励志","{cmspath}/lizhi/qingchunlizhi","傲帝育儿网倾心奉献最好的青春励志资料，查找青春励志，青春励志大全，从这里开始。","青春励志,青春励志大全","青春励志大全",759
260,250,250,50,"励志文章","{cmspath}/lizhi/lizhiwenzhang","傲帝育儿网倾心奉献最好的励志文章资料，查找励志文章，励志文章阅读，励志文章网，从这里开始。","励志文章,励志文章阅读,励志文章网","励志文章阅读_励志文章网",760
261,250,250,50,"励志电视剧","{cmspath}/lizhi/lizhidianshiju","傲帝育儿网倾心奉献最好的励志电视剧资料，查找励志电视剧，励志电视剧大全，从这里开始。","励志电视剧,励志电视剧大全","励志电视剧大全",761
262,250,250,50,"感恩励志","{cmspath}/lizhi/ganenlizhi","傲帝育儿网倾心奉献最好的感恩励志资料，查找感恩励志，感恩励志大全，从这里开始。","感恩励志,感恩励志大全","感恩励志大全",762
263,250,250,50,"励志故事","{cmspath}/lizhi/lizhigushi","傲帝育儿网倾心奉献最好的励志故事资料，查找励志故事,励志小故事,励志故事大全从这里开始。","励志故事,励志小故事,励志故事大全","励志小故事_励志故事大全",763
264,250,250,50,"励志人物","{cmspath}/lizhi/lizhirenwu","傲帝育儿网倾心奉献最好的励志人物资料，查找励志人物，励志人物大全，从这里开始。","励志人物,励志人物大全","励志人物大全",764
265,250,250,50,"为人处世","{cmspath}/lizhi/weirenchushi","傲帝育儿网倾心奉献最好的为人处世资料，查找为人处事,做人做事,为人处世,从这里开始。","为人处事,做人做事,为人处世","做人做事_为人处世",765
266,250,250,50,"励志书籍","{cmspath}/lizhi/lizhishuji","傲帝育儿网倾心奉献最好的励志书籍资料，查找励志书籍,励志书籍排行榜,经典励志书籍推荐,励志书籍下载，从这里开始。","励志书籍,励志书籍排行榜,经典励志书籍推荐,励志书籍下载","励志书籍排行榜_经典励志书籍推荐_励志书籍下载",766
267,250,250,50,"励志英语","{cmspath}/lizhi/lizhiyingyu","傲帝育儿网倾心奉献最好的励志英语资料，查找励志英语，励志英语大全，从这里开始。","励志英语,励志英语大全","励志英语大全",767
268,250,250,50,"读后感","{cmspath}/lizhi/duhougan","傲帝育儿网倾心奉献最好的读后感资料,查找读后感,读后感大全,读后感范文从这里开始。","读后感,读后感大全,读后感范文","读后感大全_读后感范文",768
269,250,250,50,"励志演讲","{cmspath}/lizhi/lizhiyanjiang","傲帝育儿网倾心奉献最好的励志演讲资料，查找励志演讲，励志演讲稿，从这里开始。","励志演讲,励志演讲稿","励志演讲稿",769
270,250,250,50,"个性签名","{cmspath}/lizhi/gexingqianming","傲帝育儿网倾心奉献最好的个性签名资料，查找个性签名,伤感个性签名,qq个性签名大全,qq签名,从这里开始。","个性签名,伤感个性签名,qq个性签名大全,qq签名","伤感个性签名_qq个性签名大全_qq签名",770
271,250,250,50,"观后感","{cmspath}/lizhi/guanhougan","傲帝育儿网倾心奉献最好的观后感资料,查找观后感,观后感大全,观后感范文从这里开始。","观后感,观后感大全,观后感范文","观后感大全_观后感范文",771
272,250,250,50,"创业","{cmspath}/lizhi/chuangye","傲帝育儿网倾心奉献最好的创业资料，查找创业,大学生创业,创业故事，从这里开始。","创业,大学生创业,创业故事","大学生创业_创业故事",772
273,250,250,50,"大学生励志","{cmspath}/lizhi/daxueshenglizhi","傲帝育儿网倾心奉献最好的大学生励志资料，查找大学生励志，大学生励志大全，从这里开始。","大学生励志,大学生励志大全","大学生励志大全",773
274,250,250,50,"励志诗歌","{cmspath}/lizhi/lizhishige","傲帝育儿网倾心奉献最好的励志诗歌资料，查找励志诗歌，励志诗歌大全，从这里开始。","励志诗歌,励志诗歌大全","励志诗歌大全",774
275,250,250,50,"名人名言","{cmspath}/lizhi/mingrenmingyan","本栏目倾心奉献最好的名人名言资料，查找名人名言,名人名言大全,格言,名言警句,名言名句大全，从这里开始。","名人名言,名人名言大全,格言,名言警句,名言名句大全","格言大全_名言警句_名言名句大全",775
276,250,250,50,"标语口号","{cmspath}/lizhi/biaoyukouhao","傲帝育儿网倾心奉献最好的标语口号资料，查找标语,口号,团队口号,环保标语,班级口号,安全标语，从这里开始。","标语,口号,团队口号,环保标语,班级口号,安全标语","团队口号_环保标语_班级口号_安全标语",776
277,250,250,50,"经典语录","{cmspath}/lizhi/jingdianyulu","傲帝育儿网倾心奉献最好的经典语录资料，查找经典语录,语录,经典语录大全,经典语句,经典语句大全,经典句子，从这里开始。","经典语录,语录,经典语录大全,经典语句,经典语句大全,经典句子","语录_经典语录大全_经典语句_经典句子",777
278,250,250,50,"职场励志","{cmspath}/lizhi/zhichanglizhi","傲帝育儿网倾心奉献最好的职场励志资料，查找职场励志，职场励志大全，从这里开始。","职场励志,职场励志大全","职场励志大全",778
